tiempo;VA;VB;VC
0.0530875;98.8867;-316.316;238.645
0.0531;98.1925;-318.5;240.816
0.0531125;99.9873;-317.906;243.999
0.053125;102.632;-316.427;246.322
0.0531375;103.296;-316.497;245.066
0.05315;103.23;-317.685;242.327
0.0531625;104.183;-317.353;241.364
0.053175;106.642;-316.538;239.202
0.0531875;106.812;-316.457;235.878
0.0532;106.221;-317.171;230.439
0.0532125;106.081;-317.423;225.462
0.053225;106.347;-317.222;220.769
0.0532375;107.337;-317.383;215.698
0.05325;107.551;-317.222;211.137
0.0532625;108.378;-317.976;205.906
0.053275;108.939;-318.318;201.345
0.0532875;110.121;-319.063;197.152
0.0533;110.919;-319.516;193.611
0.0533125;111.953;-320.029;190.617
0.053325;113.792;-320.421;189.135
0.0533375;115.1;-320.23;188.049
0.05335;116.806;-321.196;187.822
0.0533625;118.091;-321.075;187.709
0.053375;119.716;-322.222;187.898
0.0533875;120.765;-322.977;188.077
0.0534;122.685;-324.274;188.408
0.0534125;124.716;-324.838;189.956
0.053425;126.644;-324.969;190.976
0.0534375;128.439;-326.065;192.94
0.05345;130.315;-325.502;193.554
0.0534625;132.849;-325.874;195.556
0.053475;134.186;-324.757;196.396
0.0534875;135.862;-325.17;196.094
0.0535;136.881;-324.999;196.396
0.0535125;138.795;-324.405;195.575
0.053525;139.925;-324.667;194.961
0.0535375;141.055;-323.922;192.61
0.05355;142.598;-323.198;191.448
0.0535625;143.211;-322.021;188.842
0.053575;144.489;-322.544;185.395
0.0535875;144.681;-322.464;182.638
0.0536;146.011;-322.292;179.909
0.0536125;146.949;-321.498;178.077
0.053625;148.005;-320.974;175.593
0.0536375;149.246;-320.824;173.119
0.05365;149.874;-320.461;170.683
0.0536625;150.768;-321.135;168.143
0.053675;151.285;-321.799;165.338
0.0536875;152.784;-322.705;163.506
0.0537;153.899;-322.866;162.713
0.0537125;155.362;-323.278;161.863
0.053725;156.64;-323.389;161.74
0.0537375;157.755;-323.299;161.655
0.05375;159.055;-324.053;161.146
0.0537625;159.624;-324.687;160.834
0.053775;160.746;-325.462;160.192
0.0537875;161.647;-326.015;160.239
0.0538;163.073;-326.458;160.853
0.0538125;164.499;-327.061;161.467
0.053825;165.821;-328.218;161.155
0.0538375;167.276;-329.536;160.069
0.05385;168.362;-329.667;160.324
0.0538625;170.119;-328.832;161.07
0.053875;170.925;-327.675;161.816
0.0538875;171.486;-327.534;161.4
0.0539;172.003;-327.585;160.522
0.0539125;172.55;-327.162;160.551
0.053925;173.222;-327.092;159.635
0.0539375;173.074;-327.021;158.889
0.05395;173.554;-326.8;158.501
0.0539625;174.042;-326.176;158.605
0.053975;174.315;-325.663;158.719
0.0539875;174.086;-325.452;158.615
0.054;173.392;-325.512;158.917
0.0540125;172.919;-325.673;158.35
0.054025;172.136;-326.367;156.745
0.0540375;172.476;-326.81;153.638
0.05405;173.436;-326.327;152.071
0.0540625;174.278;-325.472;151.608
0.054075;174.802;-324.747;150.947
0.0540875;174.736;-325.16;150.418
0.0541;175.238;-326.257;147.642
0.0541125;176.206;-328.067;143.279
0.054125;178.843;-328.862;137.538
0.0541375;183.164;-327.987;132.108
0.05415;188.112;-326.166;127.679
0.0541625;192.345;-324.134;123.411
0.054175;195.078;-323.399;119.162
0.0541875;197.574;-323.61;114.497
0.0542;200.115;-323.892;110.418
0.0542125;203.638;-323.731;106.074
0.054225;208.114;-323.258;101.768
0.0542375;213.144;-321.93;97.7261
0.05425;218.507;-320.482;93.9866
0.0542625;223.086;-318.821;91.3615
0.054275;226.439;-317.755;89.1234
0.0542875;228.641;-318.097;87.2443
0.0543;230.62;-317.936;86.6399
0.0543125;232.696;-317.564;86.8382
0.054325;234.823;-316.95;87.0365
0.0543375;236.765;-316.246;87.6975
0.05435;238.627;-315.411;88.6419
0.0543625;239.816;-314.958;89.8411
0.054375;240.193;-315.008;90.776
0.0543875;240.222;-315.32;91.7675
0.0544;240.133;-315.974;93.1179
0.0544125;239.86;-316.196;94.506
0.054425;238.789;-317.081;95.7147
0.0544375;237.548;-317.846;96.7251
0.05445;236.492;-318.339;98.5004
0.0544625;235.229;-318.862;99.7658
0.054475;233.353;-320.089;100.077
0.0544875;231.602;-321.528;99.7658
0.0545;230.147;-322.635;99.473
0.0545125;229.291;-323.691;98.8026
0.054525;228.5;-324.486;97.8016
0.0545375;227.621;-325.784;96.4985
0.05455;226.986;-326.246;94.5721
0.0545625;226.513;-326.85;93.3728
0.054575;226.499;-326.689;91.3615
0.0545875;226.787;-326.991;89.7939
0.0546;227.4;-327.323;87.7825
0.0546125;227.998;-327.202;85.2518
0.054625;229.298;-327.564;83.0893
0.0546375;230.797;-326.226;80.3414
0.05465;232.703;-325.452;78.1884
0.0546625;234.594;-323.922;75.4405
0.054675;236.463;-323.228;72.7114
0.0546875;239.151;-322.645;70.2657
0.0547;242.024;-320.834;68.6793
0.0547125;244.784;-320.107;66.7815
0.054725;246.892;-319.482;64.1359
0.0547375;249.323;-318.916;62.5265
0.05475;252.47;-317.665;61.0621
0.0547625;255.313;-316.346;59.8188
0.054775;257.833;-315.36;57.9745
0.0547875;260.01;-314.646;55.9299
0.0548;262.078;-313.982;54.3826
0.0548125;264.549;-313.181;53.2981
0.054825;266.264;-312.282;52.5314
0.0548375;267.627;-312.37;51.2535
0.05485;268.696;-311.843;50.5973
0.0548625;269.892;-311.012;50.4039
0.054875;271.166;-310.758;49.9273
0.0548875;271.421;-310.006;49.3539
0.0549;271.774;-310.026;48.3938
0.0549125;271.529;-309.566;47.4682
0.054925;271.362;-309.127;46.5288
0.0549375;271.225;-308.629;45.5341
0.05495;271.117;-307.798;44.9539
0.0549625;271.451;-307.603;44.422
0.054975;271.108;-308.023;43.6207
0.0549875;270.696;-309.342;42.5501
0.055;270.451;-310.289;41.8524
0.0550125;270.402;-310.71;41.3827
0.055025;270.313;-311.286;40.5745
0.0550375;269.764;-311.882;39.3036
0.05505;269.411;-312.087;37.9566
0.0550625;269.186;-311.706;36.8031
0.055075;269.127;-311.501;34.862
0.0550875;269.647;-311.032;33.2871
0.0551;270.225;-309.801;31.9954
0.0551125;270.794;-309.391;29.8749
0.055125;271.059;-309.117;27.7888
0.0551375;271.686;-308.668;25.9445
0.05515;273.088;-307.974;24.9498
0.0551625;274.078;-306.577;23.817
0.055175;275.264;-305.991;21.9382
0.0551875;276.353;-304.76;19.9143
0.0552;277.559;-303.676;18.0216
0.0552125;279.715;-302.083;16.7783
0.055225;281.411;-299.7;15.6662
0.0552375;282.774;-298.723;13.5801
0.05525;283.813;-297.785;11.2661
0.0552625;285.539;-296.652;10.0158
0.055275;287.676;-295.089;9.2353
0.0552875;288.882;-294.141;7.8469
0.0553;289.911;-293.662;5.94734
0.0553125;290.686;-292.724;4.73162
0.055325;291.911;-291.796;3.70932
0.0553375;292.98;-290.702;2.60412
0.05535;293.578;-289.852;1.08447
0.0553625;294.255;-289.256;-0.787453
0.055375;294.804;-288.397;-2.08606
0.0553875;295.745;-287.791;-3.26724
0.0554;296.264;-287.224;-4.26192
0.0554125;296.529;-286.834;-5.30494
0.055425;296.706;-286.531;-6.35488
0.0554375;296.509;-286.003;-7.32884
0.05545;296.862;-285.671;-8.10247
0.0554625;296.588;-285.231;-9.00735
0.055475;296.568;-285.651;-10.4165
0.0554875;296.921;-285.29;-11.2454
0.0555;297.313;-284.704;-11.9914
0.0555125;297.745;-284.528;-13.3176
0.055525;297.568;-284.088;-14.5057
0.0555375;297.853;-283.942;-15.5487
0.05555;297.784;-283.385;-16.3362
0.0555625;297.892;-283.199;-17.2825
0.055575;298.088;-282.643;-18.1736
0.0555875;298.274;-281.802;-18.9196
0.0556;298.666;-281.275;-20.0455
0.0556125;298.931;-280.435;-20.9849
0.055625;299.578;-279.253;-21.876
0.0556375;299.725;-278.237;-23.2644
0.05565;299.715;-277.641;-25.233
0.0556625;300.255;-276.781;-26.4626
0.055675;300.902;-275.306;-27.2776
0.0556875;301.117;-274.583;-28.8249
0.0557;301.294;-274.114;-30.5172
0.0557125;301.784;-273.147;-31.6294
0.055725;302.676;-272.463;-32.3754
0.0557375;303.559;-271.369;-33.3493
0.05575;303.911;-270.744;-34.8137
0.0557625;304.372;-269.952;-36.4922
0.055775;305.117;-268.594;-37.7977
0.0557875;305.98;-267.383;-38.8891
0.0558;306.49;-266.113;-40.1463
0.0558125;306.931;-265.244;-41.5278
0.055825;307.411;-263.964;-42.5155
0.0558375;307.921;-262.782;-43.4411
0.05585;308.392;-261.844;-44.2424
0.0558625;308.274;-261.248;-45.3062
0.055875;308.431;-261.141;-46.5357
0.0558875;308.666;-260.203;-47.0054
0.0559;309.068;-259.617;-48.0484
0.0559125;309.225;-259.06;-49.2296
0.055925;309.068;-258.259;-50.3417
0.0559375;309.333;-257.604;-51.288
0.05595;309.206;-256.481;-51.7923
0.0559625;309.215;-256.002;-52.8353
0.055975;309.078;-255.279;-53.5122
0.0559875;309;-254.214;-54.0925
0.056;308.833;-253.501;-54.8385
0.0560125;308.666;-252.612;-55.3565
0.056025;308.774;-251.606;-55.8884
0.0560375;308.431;-250.541;-56.814
0.05605;308.215;-249.779;-58.3337
0.0560625;308.294;-248.704;-59.5148
0.056075;308.598;-247.327;-60.178
0.0560875;308.568;-246.438;-61.6216
0.0561;308.49;-245.529;-63.1275
0.0561125;308.509;-244.435;-64.1359
0.056125;308.784;-243.429;-65.0892
0.0561375;308.921;-242.257;-65.6487
0.05615;308.784;-241.28;-66.8299
0.0561625;308.745;-240.342;-67.9489
0.056175;308.931;-239.218;-68.9643
0.0561875;309.549;-238.29;-70.0073
0.0562;309.706;-237.235;-71.0711
0.0562125;309.99;-236.6;-72.8463
0.056225;310.264;-235.838;-74.283
0.0562375;310.823;-234.91;-75.6922
0.05625;311.304;-234.295;-76.9908
0.0562625;311.549;-233.992;-78.3239
0.056275;311.921;-233.582;-79.5327
0.0562875;312.078;-232.39;-80.0853
0.0563;312.353;-231.198;-80.9142
0.0563125;312.186;-229.693;-81.7569
0.056325;311.941;-228.179;-82.6273
0.0563375;311.794;-226.724;-83.7187
0.05635;311.568;-225.405;-84.7962
0.0563625;311.578;-224.653;-86.2468
0.056375;311.853;-223.656;-87.3796
0.0563875;312.274;-222.64;-88.3743
0.0564;312.588;-221.986;-89.6936
0.0564125;312.696;-221.302;-90.6192
0.056425;312.97;-220.393;-91.31
0.0564375;312.862;-219.074;-91.9178
0.05645;312.353;-218.146;-93.2579
0.0564625;312.215;-217.277;-94.4943
0.056475;312.225;-215.753;-94.9709
0.0564875;312.657;-214.62;-95.9173
0.0565;312.666;-213.633;-97.2021
0.0565125;312.686;-212.978;-98.7562
0.056525;313.176;-212.636;-100.055
0.0565375;313.666;-211.767;-100.697
0.05655;313.902;-211.083;-101.899
0.0565625;313.637;-210.556;-103.412
0.056575;313.735;-209.471;-104.524
0.0565875;314.245;-208.309;-105.063
0.0566;314.882;-206.755;-105.581
0.0566125;314.696;-205.915;-106.893
0.056625;314.362;-205.671;-108.869
0.0566375;314.235;-204.792;-110.312
0.05665;314.382;-204.352;-111.494
0.0566625;314.911;-203.58;-112.813
0.056675;315.255;-202.525;-113.511
0.0566875;315.902;-201.49;-114.671
0.0567;315.823;-200.484;-116.004
0.0567125;316;-199.38;-117.365
0.056725;315.902;-197.875;-118.339
0.0567375;315.647;-196.762;-119.562
0.05675;315.48;-195.853;-121.13
0.0567625;315.225;-195.12;-122.38
0.056775;316.372;-193.772;-123.243
0.0567875;316.853;-192.199;-123.734
0.0568;317.157;-191.535;-125.537
0.0568125;316.872;-190.9;-127.118
0.056825;316.96;-189.962;-128.175
0.0568375;317.49;-188.546;-128.928
0.05685;317.068;-187.471;-130.047
0.0568625;317.245;-187.139;-131.719
0.056875;317.078;-186.172;-132.333
0.0568875;317.823;-185.214;-133.1
0.0569;318.372;-184.071;-133.867
0.0569125;318.127;-183.29;-135.242
0.056925;318.402;-183.427;-136.913
0.0569375;318.451;-182.498;-137.535
0.05695;318.804;-181.404;-138.391
0.0569625;318.764;-180.545;-139.524
0.056975;318.559;-179.597;-140.781
0.0569875;319.029;-178.962;-141.852
0.057;319.333;-177.712;-142.501
0.0570125;319.451;-176.891;-143.682
0.057025;319.48;-176.266;-145.154
0.0570375;319.372;-175.103;-146.273
0.05705;319.735;-174.8;-147.599
0.0570625;320.176;-173.931;-148.656
0.057075;320.451;-172.534;-149.457
0.0570875;320.715;-171.557;-150.694
0.0571;320.676;-170.629;-152.041
0.0571125;320.794;-169.877;-153.408
0.057125;321.049;-168.9;-154.493
0.0571375;321.245;-168.069;-155.619
0.05715;321.186;-167.102;-156.993
0.0571625;321.049;-165.617;-158.119
0.057175;321.215;-163.126;-158.768
0.0571875;320.813;-160.313;-159.639
0.0572;319.823;-158.046;-161.297
0.0572125;318.539;-155.721;-162.83
0.057225;317.774;-153.562;-163.88
0.0572375;317.529;-150.876;-164.55
0.05725;316.853;-148.043;-165.358
0.0572625;316.186;-144.838;-166.567
0.057275;315.255;-141.331;-167.113
0.0572875;314.529;-138.264;-167.921
0.0573;313.725;-135.792;-169.061
0.0573125;312.549;-134.278;-170.553
0.057325;312.137;-132.969;-172.376
0.0573375;312.304;-131.503;-172.922
0.05735;312.715;-130.077;-173.557
0.0573625;312.657;-129.305;-174.697
0.057375;312.235;-128.651;-175.934
0.0573875;312.196;-128.231;-177.253
0.0574;311.99;-127.752;-178.082
0.0574125;311.617;-127.527;-179.332
0.057425;311.157;-127.723;-180.72
0.0574375;310.588;-127.615;-181.708
0.05745;311.039;-127.977;-183.014
0.0574625;311.529;-128.123;-183.753
0.057475;311.774;-128.758;-184.637
0.0574875;312.049;-129.588;-186.364
0.0575;312.313;-129.891;-187.656
0.0575125;313.068;-130.057;-188.85
0.057525;313.559;-129.784;-189.894
0.0575375;313.951;-129.53;-191.075
0.05755;313.99;-128.993;-192.401
0.0575625;314.313;-128.201;-193.34
0.057575;315.108;-127.019;-194.114
0.0575875;315.598;-125.739;-195.136
0.0576;316;-124.753;-196.684
0.0576125;316.068;-123.639;-198.238
0.057625;316.431;-122.379;-199.378
0.0576375;317.264;-120.738;-199.958
0.05765;317.568;-119.096;-200.952
0.0576625;317.529;-117.67;-202.583
0.057675;317.392;-115.833;-203.543
0.0576875;317.294;-113.616;-204.323
0.0577;317.294;-111.535;-205.401
0.0577125;316.686;-109.562;-206.803
0.057725;316.294;-107.715;-208.785
0.0577375;316.588;-105.537;-209.918
0.05775;316.833;-103.231;-210.802
0.0577625;316.823;-101.58;-212.239
0.057775;316.284;-100.173;-213.932
0.0577875;315.98;-98.7471;-215.472
0.0578;315.902;-97.0668;-216.404
0.0578125;315.833;-95.5135;-217.593
0.057825;315.451;-93.97;-218.525
0.0578375;314.843;-92.5827;-219.976
0.05785;314.774;-91.43;-221.689
0.0578625;314.549;-89.9744;-222.476
0.057875;314.304;-88.9388;-223.706
0.0578875;313.804;-88.0303;-225.094
0.0579;313.617;-87.0631;-226.337
0.0579125;313.916;-86.2066;-227.35
0.057925;314.022;-85.2037;-228.286
0.0579375;314.031;-84.4755;-229.695
0.05795;313.629;-83.8435;-231.056
0.0579625;313.274;-82.9367;-232.205
0.057975;313.246;-81.975;-233.073
0.0579875;312.968;-80.7178;-234.125
0.058;312.69;-79.5843;-235.332
0.0580125;312.728;-78.2173;-236.133
0.058025;312.862;-76.548;-236.847
0.0580375;313.188;-75.3801;-237.658
0.05805;313.006;-74.2329;-238.97
0.0580625;312.479;-73.5047;-240.582
0.058075;312.067;-72.1858;-241.48
0.0580875;311.98;-70.434;-241.895
0.0581;311.933;-68.6342;-242.155
0.0581125;311.386;-66.7176;-242.773
0.058125;310.763;-65.4536;-244.144
0.0581375;310.016;-63.7774;-245.369
0.05815;309.872;-62.1149;-246.277
0.0581625;309.412;-60.4937;-247.222
0.058175;308.722;-59.0786;-248.516
0.0581875;308.454;-57.6497;-249.587
0.0582;308.252;-55.6369;-250.079
0.0582125;308.252;-53.9745;-250.658
0.058225;307.064;-52.6898;-251.72
0.0582375;305.789;-51.7006;-253.776
0.05825;305.272;-50.1618;-255.166
0.0582625;305.061;-48.2246;-255.252
0.058275;304.668;-46.6652;-256.227
0.0582875;303.767;-45.5867;-257.685
0.0583;303.326;-44.254;-258.93
0.0583125;303.029;-42.7358;-259.692
0.058325;302.655;-41.6092;-260.58
0.0583375;301.688;-40.5787;-262.153
0.05835;300.796;-39.72;-263.34
0.0583625;300.7;-38.2706;-264.141
0.058375;300.585;-36.6837;-264.161
0.0583875;300.451;-35.3304;-264.875
0.0584;299.617;-34.3068;-265.724
0.0584125;299.071;-33.1802;-266.438
0.058425;298.812;-32.0123;-267.133
0.0584375;298.467;-30.8995;-267.49
0.05845;298.391;-29.6149;-268.002
0.0584625;297.739;-28.4127;-268.388
0.058475;297.471;-27.1349;-269.179
0.0584875;297.289;-25.6648;-268.996
0.0585;296.704;-24.3115;-269.479
0.0585125;295.774;-23.5421;-270.791
0.058525;295.084;-22.3468;-271.737
0.0585375;295.161;-21.0553;-272.403
0.05855;295.113;-19.6952;-272.808
0.0585625;294.864;-18.5685;-273.561
0.058575;294.04;-17.5381;-274.343
0.0585875;293.273;-16.2947;-275.318
0.0586;292.775;-15.0513;-275.82
0.0586125;292.152;-13.5606;-276.399
0.058625;291.634;-12.2966;-277.2
0.0586375;290.896;-10.8952;-278.175
0.05865;290.628;-9.59684;-279.246
0.0586625;290.331;-8.25726;-279.555
0.058675;289.353;-7.2543;-280.732
0.0586875;288.107;-6.6223;-282.103
0.0587;287.044;-5.30333;-282.807
0.0587125;286.583;-3.8195;-283.222
0.058725;286.258;-1.99218;-283.261
0.0587375;285.52;-0.700699;-284.091
0.05875;284.341;0.219827;-285.056
0.0587625;283.43;1.55253;-285.674
0.058775;282.606;2.63793;-286.06
0.0587875;281.696;3.99124;-286.301
0.0588;280.757;5.05603;-286.6
0.0588125;279.971;6.30629;-286.832
0.058825;279.492;7.86569;-286.871
0.0588375;279.147;9.13657;-287.083
0.05885;278.543;10.4418;-287.315
0.0588625;277.364;11.2868;-287.807
0.058875;276.271;12.1935;-288.811
0.0588875;275.39;13.7186;-288.762
0.0589;274.575;15.1956;-288.589
0.0589125;273.348;16.5214;-289.312
0.058925;272.237;17.8335;-289.863
0.0589375;271.892;19.2761;-290.258
0.05895;271.681;20.389;-290.953
0.0589625;271.46;20.9866;-291.86
0.058975;270.962;21.4881;-293.231
0.0589875;270.617;21.9209;-294.524
0.059;270.464;22.8895;-295.277
0.0590125;270.147;23.8719;-295.837
0.059025;269.361;24.8748;-296.619
0.0590375;268.183;26.1457;-297.159
0.05905;267.416;27.4853;-297.458
0.0590625;266.726;29.3195;-297.227
0.059075;265.892;30.5903;-297.063
0.0590875;264.963;31.4696;-297.757
0.0591;263.937;32.3902;-297.931
0.0591125;263.602;33.2557;-298.172
0.059125;263.266;34.5198;-297.989
0.0591375;262.653;35.5296;-298.086
0.05915;261.963;36.6218;-298.597
0.0591625;260.794;38.0576;-298.346
0.059175;260.008;39.514;-298.549
0.0591875;258.973;41.2314;-298.163
0.0592;257.746;42.7221;-298.163
0.0592125;256.73;44.0135;-298.462
0.059225;255.542;45.2226;-298.404
0.0592375;254.679;46.2324;-299.176
0.05925;254.075;47.2903;-299.263
0.0592625;253.021;48.2109;-299.601
0.059275;251.641;48.8223;-300.749
0.0592875;250.673;49.9351;-301.058
0.0593;249.753;51.5289;-300.865
0.0593125;248.555;52.6898;-301.454
0.059325;247.242;53.7821;-302.216
0.0593375;246.015;54.9362;-302.66
0.05935;245.23;56.0422;-303.191
0.0593625;244.559;57.265;-303.307
0.059375;243.648;58.3779;-303.529
0.0593875;242.652;59.319;-304.002
0.0594;241.808;60.6723;-304.118
0.0594125;241.032;61.9707;-304.349
0.059425;240.093;63.1385;-304.871
0.0594375;239;64.5262;-305.15
0.05945;238.07;65.7764;-305.565
0.0594625;237.217;67.3496;-305.575
0.059475;236.365;68.7166;-305.353
0.0594875;235.406;69.8982;-305.479
0.0595;234.352;70.9905;-305.691
0.0595125;233.652;71.966;-305.778
0.059525;232.713;73.1819;-305.749
0.0595375;231.688;74.1024;-306.28
0.05955;230.691;75.2221;-306.569
0.0595625;229.781;76.6373;-306.589
0.059575;228.956;78.0112;-306.656
0.0595875;227.998;79.6599;-306.27
0.0596;227.097;81.1987;-306.058
0.0596125;226.033;82.6001;-305.98
0.059625;225.123;84.1183;-305.971
0.0596375;224.088;85.5059;-306.338
0.05965;223.283;86.9554;-306.637
0.0596625;222.439;88.3843;-306.811
0.059675;221.261;89.3873;-307.621
0.0596875;220.398;90.6032;-308.094
0.0597;219.535;92.2175;-307.853
0.0597125;218.654;93.564;-307.988
0.059725;217.542;94.9723;-308.104
0.0597375;216.2;96.25;-308.113
0.05975;214.724;96.9507;-308.471
0.0597625;213.402;97.7888;-308.49
0.059775;212.118;98.6269;-308.104
0.0597875;210.9;99.3894;-308.104
0.0598;209.827;100.365;-307.998
0.0598125;208.802;101.141;-308.316
0.059825;208.169;101.972;-308.741
0.0598375;207.077;102.762;-309.117
0.05985;205.955;103.291;-310.208
0.0598625;204.824;104.109;-310.642
0.059875;203.904;105.387;-310.227
0.0598875;203.128;106.657;-310.015
0.0599;201.901;107.75;-309.986
0.0599125;200.828;108.753;-309.638
0.059925;199.477;109.735;-309.619
0.0599375;198.269;110.601;-309.957
0.05995;197.512;111.624;-310.208
0.0599625;196.87;112.771;-310.507
0.059975;196.18;113.884;-310.768
0.0599875;195.662;115.389;-310.719
0.06;195.049;116.941;-310.468
0.0600125;194.062;118.308;-310.565
0.060025;192.864;119.428;-310.546
0.0600375;191.474;120.452;-310.797
0.06005;190.295;121.654;-310.951
0.0600625;189.337;122.863;-310.999
0.060075;188.388;124.072;-311.463
0.0600875;187.43;125.267;-311.704
0.0601;186.778;126.703;-311.81
0.0601125;186.146;128.173;-311.887
0.060125;185.312;129.258;-312.302
0.0601375;184.047;130.289;-312.659
0.06015;182.868;131.079;-313.113
0.0601625;182.092;132.151;-313.402
0.060175;180.894;133.36;-313.209
0.0601875;180.05;134.459;-313.209
0.0602;178.91;135.874;-313.451
0.0602125;178.181;136.966;-313.972
0.060225;177.559;138.264;-314.339
0.0602375;176.744;139.384;-314.85
0.06025;176.255;140.367;-315.96
0.0602625;175.431;141.699;-316.192
0.060275;174.904;142.908;-315.613
0.0602875;173.926;144.172;-315.091
0.0603;172.795;145.004;-314.445
0.0603125;171.233;145.91;-313.624
0.060325;169.652;146.783;-312.91
0.0603375;168.147;147.559;-312.601
0.06035;167.036;148.548;-312.814
0.0603625;166.422;149.551;-313.152
0.060375;165.512;150.623;-313.615
0.0603875;165.061;151.488;-314.512
0.0604;164.247;152.553;-315.294
0.0604125;163.624;153.604;-316.124
0.060425;162.742;154.875;-316.25
0.0604375;161.688;156.222;-315.786
0.06045;160.116;157.472;-315.256
0.0604625;157.864;158.427;-314.503
0.060475;156.12;159.299;-313.567
0.0604875;153.532;160.749;-312.428
0.0605;151.174;161.738;-312.264
0.0605125;149.018;162.844;-311.945
0.060525;147.437;164.273;-311.096
0.0605375;146.277;165.64;-310.275
0.06055;144.102;166.725;-309.503
0.0605625;141.744;167.295;-309.658
0.060575;139.338;168.429;-308.567
0.0605875;137.173;169.92;-307.419
0.0606;134.863;171.218;-307.071
0.0606125;132.381;172.468;-306.579
0.060625;130.56;174.035;-306.415
0.0606375;128.95;175.731;-305.691
0.06065;127.234;177.167;-306.174
0.0606625;125.691;178.252;-306.994
0.060675;124.388;179.379;-307.081
0.0606875;123.276;180.732;-307.602
0.0607;122.136;181.941;-307.92
0.0607125;120.861;183.295;-308.239
0.060725;119.692;184.538;-308.702
0.0607375;118.868;186.098;-308.972
0.06075;117.919;187.794;-309.484
0.0607625;117.027;188.845;-310.497
0.060775;116.27;189.999;-311.395
0.0607875;115.897;191.435;-311.974
0.0608;115.762;193.379;-312.312
0.0608125;115.446;195.179;-312.505
0.060825;115.302;196.313;-312.949
0.0608375;114.871;197.604;-313.132
0.06085;114.584;198.957;-313.2
0.0608625;114.143;200.297;-313.412
0.060875;113.625;201.561;-313.489
0.0608875;113.012;202.928;-313.624
0.0609;112.178;204.171;-313.953
0.0609125;111.641;205.566;-314.194
0.060925;111.105;207.139;-314.261
0.0609375;110.693;208.403;-314.223
0.06095;109.61;209.454;-314.29
0.0609625;108.613;210.327;-314.648
0.060975;107.693;211.666;-314.474
0.0609875;106.552;213.033;-314.368
0.061;105.287;214.263;-314.512
0.0610125;103.591;215.534;-314.59
0.061025;102.336;216.805;-315.072
0.0610375;100.773;218.302;-314.821
0.06105;99.2591;219.71;-314.976
0.0610625;97.467;220.968;-315.275
0.061075;95.6077;222.115;-315.41
0.0610875;94.2564;223.454;-315.651
0.0611;92.7997;225.096;-315.063
0.0611125;91.1851;226.304;-315.071
0.061125;89.2207;227.266;-315.08
0.0611375;87.5116;228.417;-315.205
0.06115;85.838;229.689;-315.032
0.0611625;84.1501;230.691;-314.946
0.061175;82.5616;231.782;-315.051
0.0611875;80.9092;232.984;-314.368
0.0612;79.4767;234.126;-314.166
0.0612125;77.9236;235.378;-313.339
0.061225;76.1294;236.189;-313.503
0.0612375;74.6189;236.719;-313.503
0.06125;73.0374;238.031;-313.128
0.0612625;71.8248;238.712;-313.32
0.061275;70.5766;239.544;-312.695
0.0612875;69.1796;240.605;-312.541
0.0613;67.974;240.966;-312.271
0.0613125;66.4634;242.097;-312.348
0.061325;65.7117;242.678;-311.973
0.0613375;64.6054;243.98;-311.896
0.06135;63.414;244.601;-311.637
0.0613625;62.2722;245.502;-311.704
0.061375;61.3503;246.935;-311.463
0.0613875;60.6908;248.226;-310.809
0.0614;59.5774;249.939;-310.809
0.0614125;58.464;250.951;-310.299
0.061425;57.2868;251.982;-310.703
0.0614375;56.5138;252.983;-310.299
0.06145;55.4571;254.436;-309.953
0.0614625;54.4997;255.327;-309.972
0.061475;53.3083;256.609;-310.049
0.0614875;52.6701;257.821;-309.53
0.0615;51.812;259.333;-308.558
0.0615125;50.578;260.234;-308.472
0.061525;49.2519;260.895;-308.202
0.0615375;47.8335;261.666;-307.548
0.06155;46.9683;262.237;-306.961
0.0615625;45.5571;262.688;-306.105
0.061575;44.6635;262.367;-305.682
0.0615875;43.0679;263.539;-304.605
0.0616;42.2949;264.45;-303.325
0.0616125;41.1319;265.943;-303.383
0.061625;38.5008;266.794;-303.566
0.0616375;37.0754;267.735;-304.835
0.06165;35.6287;270.149;-304.489
0.0616625;34.6997;271.631;-304.71
0.061675;32.9622;272.863;-305.595
0.0616875;31.0475;273.053;-305.384
0.0617;29.6433;273.814;-305.624
0.0617125;28.4377;274.595;-304.383
0.061725;27.4023;275.106;-303.71
0.0617375;25.5372;275.597;-303.412
0.06175;23.9558;275.547;-302.94
0.0617625;22.4452;276.739;-302.344
0.061775;21.7432;277.75;-301.18
0.0617875;20.5447;278.972;-300.382
0.0618;18.9561;279.292;-300.035
0.0618125;17.1548;279.342;-299.949
0.061825;15.6798;279.853;-299.391
0.0618375;15.7649;280.805;-298.073
0.06185;14.5309;282.076;-296.938
0.0618625;13.0913;281.415;-297.082
0.061875;11.7509;282.197;-296.928
0.0618875;11.1836;283.579;-295.543
0.0619;10.7439;285.271;-294.716
0.0619125;9.37523;286.363;-294.446
0.061925;8.19801;286.673;-294.09
0.0619375;7.14134;288.105;-293.455
0.06195;6.77257;288.927;-292.359
0.0619625;5.77974;289.938;-291.82
0.061975;4.80108;289.948;-291.57
0.0619875;3.82243;290.449;-290.916
0.062;2.66648;290.879;-290.541
0.0620125;1.50344;290.96;-290.704
0.062025;0.0921921;291.891;-290.435
0.0620375;-0.66662;292.602;-290.175
0.06205;-1.60982;293.874;-289.733
0.0620625;-2.93596;294.595;-289.29
0.062075;-4.28339;294.785;-289.588
