Start;Stop;Trend_Period;V1avg;V1min;V1max;V2avg;V2min;V2max;V3avg;V3min;V3max;Vrms_N_avg;Vrms_N_min;Vrms_N_max;Vrms_L12_avg;Vrms_L12_min;Vrms_L12_max;Vrms_L23_avg;Vrms_L23_min;Vrms_L23_max;Vrms_L31_avg;Vrms_L31_min;Vrms_L31_max;I1avg;Irms_L1_min;Irms_L1_max;I2avg;Irms_L2_min;Irms_L2_max;I3avg;Irms_L3_min;Irms_L3_max;Irms_N_avg;Irms_N_min;Irms_N_max;Vrms_Effective_avg;Irms_Effective_avg;Vrms_Fundamental_L1N_avg;Vrms_Fundamental_L1N_min;Vrms_Fundamental_L1N_max;Vrms_Fundamental_L2N_avg;Vrms_Fundamental_L2N_min;Vrms_Fundamental_L2N_max;Vrms_Fundamental_L3N_avg;Vrms_Fundamental_L3N_min;Vrms_Fundamental_L3N_max;Vrms_Fundamental_N_avg;Vrms_Fundamental_N_min;Vrms_Fundamental_N_max;Vrms_Fundamental_L12_avg;Vrms_Fundamental_L12_min;Vrms_Fundamental_L12_max;Vrms_Fundamental_L23_avg;Vrms_Fundamental_L23_min;Vrms_Fundamental_L23_max;Vrms_Fundamental_L31_avg;Vrms_Fundamental_L31_min;Vrms_Fundamental_L31_max;Irms_Fundamental_L1_avg;Irms_Fundamental_L1_min;Irms_Fundamental_L1_max;Irms_Fundamental_L2_avg;Irms_Fundamental_L2_min;Irms_Fundamental_L2_max;Irms_Fundamental_L3_avg;Irms_Fundamental_L3_min;Irms_Fundamental_L3_max;Irms_Fundamental_N_avg;Irms_Fundamental_N_min;Irms_Fundamental_N_max;Vrms_Fundamental_Effective_avg;Irms_Fundamental_Effective_avg
27/3/2025 02:20;30:00.2;600;230.218;229.364;230.836;230.694;229.806;231.31;228.899;228.217;229.541;230.165;229.305;230.784;399.823;398.209;400.975;397.972;396.648;399.097;396.99;395.73;397.935;103.98;100.193;114.582;98.352;95.2994;111.849;107.626;103.961;116.723;12.0948;11.463;12.9457;229.938;103.625;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
27/3/2025 02:30;40:00.2;600;229.902;228.968;230.651;230.396;229.276;231.042;228.592;227.626;229.356;229.849;228.914;230.6;399.289;397.464;400.446;397.455;395.572;398.736;396.443;394.919;397.804;105.058;101.675;115.811;98.7;95.6283;112.903;107.38;104.139;115.599;12.1084;11.473;12.9527;229.631;104.013;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
27/3/2025 02:40;50:00.2;600;230.308;229.009;231.516;230.597;229.385;231.574;228.994;227.9;230.427;230.256;228.955;231.475;399.752;397.473;401.583;397.92;396.01;400.022;397.261;395.212;399.704;102.681;57.9935;114.844;95.1425;48.1412;112.271;104.328;51.3037;116.613;12.162;11.492;13.0319;229.967;101.041;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
27/3/2025 02:50;00:00.2;600;231.131;230.28;232.079;231.344;230.479;232.313;230.072;229.055;231.063;231.093;230.241;232.042;400.918;399.475;402.619;399.582;398.023;401.259;399.028;397.476;400.815;59.2438;57.1364;71.9511;49.1532;47.2103;64.8706;52.2278;50.2596;62.4533;11.9168;11.3597;12.6879;230.85;54.1467;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
27/3/2025 03:00;10:00.2;600;231.92;230.355;233.034;232.137;230.729;233.281;230.689;229.191;231.842;231.882;230.318;232.995;402.369;399.81;404.465;400.803;398.271;402.948;400.163;397.68;402.254;59.1412;56.6286;69.2843;49.0963;47.0079;64.7818;53.6059;49.9192;69.654;14.2195;11.0276;21.9586;231.583;54.7233;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
27/3/2025 03:10;20:00.2;600;231.912;230.876;233.031;231.919;230.901;232.843;230.651;229.642;231.559;231.874;230.839;232.996;402.139;400.337;404.053;400.488;398.583;401.979;400.25;398.453;401.928;59.3064;57.3374;69.7308;48.8039;46.8772;63.5546;52.5275;49.6019;65.9326;13.1115;11.0023;22.0855;231.494;54.2529;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
27/3/2025 03:20;30:00.2;600;231.82;230.581;232.728;231.81;230.571;232.682;230.59;229.459;231.402;231.783;230.541;232.69;401.948;399.727;403.487;400.331;398.296;401.808;400.144;398.156;401.662;59.5777;57.6659;69.5163;48.9953;47.1936;64.1661;52.2017;49.8643;61.7352;12.5021;10.9065;21.9761;231.407;54.2566;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
27/3/2025 03:30;40:00.2;600;231.873;230.774;232.59;231.955;230.881;232.604;230.727;229.914;231.43;231.836;230.738;232.554;402.081;400.035;403.261;400.669;399.13;401.791;400.255;398.732;401.499;59.4174;57.5074;70.2026;48.9319;47.1695;64.4113;53.9305;49.6224;69.4049;14.4026;11.2782;22.1477;231.519;54.896;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
27/3/2025 03:40;50:00.2;600;231.5;229.511;232.71;231.717;229.838;232.744;230.165;228.057;231.479;231.455;229.457;232.674;401.666;398.52;403.505;400.06;396.419;402.298;399.243;395.721;401.48;85.7678;57.5643;117.855;77.1695;47.0184;112.347;90.4761;50.8394;127.217;18.7877;11.4236;21.5447;231.128;85.3427;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
27/3/2025 03:50;00:00.2;600;232.507;231.405;233.365;232.742;231.795;233.369;231.513;230.438;232.256;232.469;231.367;233.326;403.289;401.591;404.572;402.065;400.365;403.137;401.472;399.546;402.98;59.661;57.5328;69.7988;49.2011;47.7157;63.7664;52.0936;50.6508;61.4546;11.8349;11.3184;12.5496;232.254;54.2648;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
27/3/2025 04:00;10:00.2;600;232.324;230.911;233.274;232.564;231.197;233.314;231.135;229.606;232.265;232.277;230.85;233.236;403.109;400.806;404.431;401.508;398.95;403.162;400.924;398.317;402.898;91.5914;58.1313;118.736;83.5017;47.399;115.065;91.504;50.3698;119.306;11.9642;11.2661;12.9112;232.008;89.2144;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
27/3/2025 04:10;20:00.2;600;231.988;231.147;232.794;232.032;231.145;232.75;230.676;229.811;231.659;231.934;231.092;232.742;402.385;401.041;403.649;400.545;399.012;402.008;400.312;398.667;402.095;107.721;103.094;119.011;98.8064;93.2623;112.853;109.185;104.661;117.939;12.0194;11.3712;12.9109;231.565;105.565;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
27/3/2025 04:20;30:00.2;600;231.724;230.596;232.705;231.691;230.811;232.585;230.303;229.337;231.287;231.671;230.545;232.652;401.903;400.13;403.459;399.871;398.4;401.465;399.775;397.863;401.521;106.802;102.589;117.193;97.8975;93.1794;112.83;107.157;102.546;116.412;12.011;11.3867;12.8357;231.239;104.271;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
27/3/2025 04:30;40:00.2;600;231.606;230.805;232.202;231.717;230.943;232.383;230.374;229.705;231.15;231.553;230.751;232.146;401.755;400.276;402.693;400.054;398.824;401.471;399.705;398.39;400.905;104.822;100.142;115.807;95.5332;91.742;111.225;106.099;102.393;115.399;12.0068;11.2816;12.7857;231.232;102.495;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
27/3/2025 04:40;50:00.2;600;231.66;229.864;234.25;232.004;230.602;234.864;230.433;228.442;232.632;231.607;229.801;234.199;402.071;398.973;407.046;400.527;397.883;404.93;399.607;396.093;403.448;103.801;99.7835;114.592;95.9214;92.2437;111.257;111.121;103.485;125.095;16.5659;11.393;22.1803;231.366;104.24;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
27/3/2025 04:50;00:00.2;600;231.996;230.276;234.084;232.219;230.177;234.369;230.743;229.163;232.435;231.942;230.227;234.033;402.526;399.28;406.616;400.947;397.673;404.529;400.225;397.605;402.989;104.862;100.098;115.723;95.8986;91.3423;110.948;111.083;103.117;126.658;16.7905;11.3494;21.7077;231.653;104.585;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
27/3/2025 05:00;10:00.2;600;232.042;230.503;233.965;232.16;230.461;234.04;230.983;229.375;233.091;231.988;230.449;233.902;402.417;399.609;405.799;401.018;398.152;404.683;400.655;397.992;404.436;104.965;80.8128;116.513;94.8904;69.3789;109.426;106.06;78.2244;114.418;12.0399;11.4232;12.9469;231.728;102.332;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
27/3/2025 05:10;20:00.2;600;231.874;230.647;233.018;232.698;231.398;233.69;231.518;230.377;232.768;231.834;230.591;232.977;402.509;400.326;404.331;402.38;400.259;404.365;400.771;398.646;403.177;68.1355;56.5026;113.102;59.3732;47.2937;107.95;65.2208;50.8297;117.086;11.9302;11.3531;12.8885;232.03;64.7141;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
27/3/2025 05:20;30:00.2;600;232.186;231.256;233.03;232.937;232.062;233.72;231.694;230.742;232.522;232.148;231.217;232.991;403.038;401.464;404.541;402.684;400.939;404.015;401.196;399.689;402.737;58.7673;56.9137;68.3412;49.0254;47.362;63.1724;52.2723;50.802;61.8291;11.8494;11.305;12.5278;232.272;53.9441;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
27/3/2025 05:30;40:00.2;600;231.874;230.937;232.977;232.517;231.423;233.583;231.344;230.187;232.34;231.836;230.898;232.941;402.397;400.643;404.318;401.976;399.914;403.813;400.674;398.893;402.328;58.9326;57.1074;69.0765;49.1183;47.1471;64.4074;52.3807;50.5944;62.9433;11.8599;11.3276;12.5879;231.912;54.068;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
27/3/2025 05:40;50:00.2;600;231.806;230.766;232.438;232.551;231.477;233.175;231.367;230.469;231.948;231.769;230.729;232.401;402.344;400.414;403.397;402.08;400.402;403.073;400.603;398.996;401.641;58.8433;56.8997;69.0906;49.1495;47.4879;64.6339;52.5037;50.9529;62.738;11.8675;11.3145;12.601;231.908;54.0854;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
27/3/2025 05:50;00:00.2;600;231.759;230.746;232.611;232.59;231.54;233.345;231.307;230.314;232.124;231.722;230.707;232.574;402.345;400.84;403.763;402.146;400.43;403.4;400.419;398.686;401.947;58.7794;56.9442;69.1402;49.1663;47.3563;64.3413;54.9663;50.6074;66.6478;14.8397;11.0878;22.0295;231.886;55.1176;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
27/3/2025 06:00;10:00.2;600;231.177;229.089;232.767;232.256;230.544;233.804;230.628;228.397;232.327;231.135;229.036;232.729;401.681;398.555;404.597;401.32;397.943;404.273;399.144;395.31;402.155;75.7975;56.2456;114.043;69.6577;47.3014;114.077;78.5478;50.8872;118.992;15.5647;10.9588;21.5146;231.354;75.2982;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
27/3/2025 06:10;20:00.2;600;230.025;229.222;231.715;231.322;230.263;232.908;229.642;228.642;231.299;229.986;229.185;231.68;399.874;398.064;402.855;399.693;398.04;402.653;397.26;395.804;400.316;67.4751;55.9104;114.082;60.4847;47.3962;112.875;65.5505;50.5111;118.916;11.8629;4.49463;13.1983;230.331;64.9331;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
27/3/2025 06:20;30:00.2;600;229.942;229.09;230.708;231.175;230.281;231.905;229.428;228.723;230.109;229.905;229.051;230.67;399.73;398.191;400.988;399.329;398.224;400.638;396.999;395.633;398.24;57.8763;55.7597;68.5713;49.6319;47.2487;67.898;52.0554;50.2723;62.0379;11.7071;6.82742;12.7143;230.183;53.7272;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
27/3/2025 06:30;40:00.2;600;229.384;227.839;230.245;230.544;229.093;231.337;229.103;227.207;229.937;229.347;227.787;230.207;398.511;396.099;399.902;398.61;395.803;399.973;396.315;393.051;397.878;59.7722;55.4496;108.57;51.6154;46.8104;109.878;58.5383;50.6075;129.12;15.004;11.3972;22.3009;229.678;57.4129;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
27/3/2025 06:40;50:00.2;600;228.07;227.172;229.195;229.557;228.784;230.758;227.84;226.784;228.992;228.018;227.115;229.144;396.577;395.157;398.587;396.827;395.266;398.969;393.852;392.459;395.942;102.692;97.7043;113.985;101.59;96.0711;116.537;121.706;111.008;134.105;18.4504;11.5497;21.7703;228.49;109.573;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
27/3/2025 06:50;00:00.2;600;228.682;226.954;229.954;230.665;228.885;231.851;228.936;226.892;230.351;228.63;226.902;229.902;397.995;395.112;400.011;398.865;395.436;401.173;395.273;391.94;397.591;99.884;95.2409;110.66;100.378;94.4665;115.914;115.535;110.842;124.938;12.2457;11.5763;13.1132;229.429;105.753;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
27/3/2025 07:00;10:00.2;600;227.993;226.163;230.217;229.957;228.459;231.554;228.303;226.884;230.401;227.94;226.106;230.163;396.745;393.7;399.931;397.714;395.417;400.719;394.156;391.274;398.241;98.8043;93.6002;111.46;99.3235;94.3834;113.772;114.781;110.003;123.744;12.2523;11.5961;13.1618;228.752;104.805;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
27/3/2025 07:10;20:00.2;600;228.599;226.004;230.956;231.477;228.398;234.069;228.997;226.326;231.473;228.548;225.952;230.901;398.804;393.538;403.209;399.924;395.037;404.592;394.774;390.46;398.879;93.8545;88.6515;105.063;99.6809;95.5674;112.794;113.916;109.419;122.438;12.2364;11.6156;13.1702;229.694;103.072;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
27/3/2025 07:20;30:00.2;600;229.218;228.045;230.166;232.747;231.908;233.71;229.976;229.172;230.833;229.167;227.994;230.116;400.425;398.774;402.151;402.163;400.793;403.652;395.881;394.033;397.589;91.4571;86.3404;102.409;100.327;96.5732;113.868;115.026;111.618;124.763;12.2286;11.5968;13.4603;230.652;102.973;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
27/3/2025 07:30;40:00.2;600;228.097;227.011;229.012;231.883;230.651;232.982;229.017;227.97;230.21;228.046;226.955;228.958;398.689;396.713;400.497;400.702;398.69;402.668;393.977;392.263;395.742;91.0042;86.7085;104.281;100.926;97.6231;119.695;116.035;112.743;126.214;12.2927;11.5025;13.2332;229.671;103.414;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
27/3/2025 07:40;50:00.2;600;227.84;226.355;229.166;231.517;230.498;232.451;228.682;227.636;229.734;227.789;226.296;229.115;398.155;395.736;400.189;400.055;398.15;401.659;393.499;391.462;395.754;91.8873;71.0052;106.164;101.152;71.408;119.017;116.755;84.0522;133.34;12.9293;11.5149;22.4485;229.351;104.042;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
27/3/2025 07:50;00:00.2;600;227.946;226.522;229.327;232.076;230.79;233.328;229.337;227.22;230.937;227.904;226.468;229.291;398.493;396.503;400.579;401.501;398.332;404.309;394.002;390.745;396.936;70.0737;52.7411;102.593;73.9269;48.4372;116.177;85.4363;52.518;132.582;16.804;11.4901;22.2853;229.792;77.3677;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
27/3/2025 08:00;10:00.2;600;227.822;225.602;229.235;231.595;229.023;233.071;228.905;226.628;230.484;227.785;225.565;229.201;398.052;393.87;400.592;400.486;396.106;403.042;393.668;389.988;396.406;55.9864;52.5816;68.6103;51.6227;48.5741;71.3627;57.3298;51.9567;70.9702;14.8448;11.3308;21.44;229.446;55.6969;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
27/3/2025 08:10;20:00.2;600;228.149;226.391;229.613;231.352;229.529;232.732;228.725;226.511;230.34;228.109;226.342;229.576;398.301;395.656;400.448;399.746;396.027;402.412;393.99;390.319;396.919;70.0158;52.9153;106.362;72.6384;48.7846;122.173;77.9072;52.7952;126.19;11.5668;8.83284;14.3365;229.413;73.896;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
27/3/2025 08:20;30:00.2;600;228.716;225.142;231.064;231.423;225.749;233.472;228.172;224.883;230.035;228.665;225.079;231.009;399.428;390.497;403.399;398.684;390.991;401.966;394.061;389.128;397.756;100.449;94.2689;110.983;110.636;101.093;122.233;110.194;104.098;121.188;9.47736;8.7294;11.9895;229.44;107.336;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
27/3/2025 08:30;40:00.2;600;229.394;227.317;232.766;231.916;229.886;234.815;228.546;226.527;231.629;229.344;227.259;232.721;400.596;397.094;406.197;399.313;395.983;404.348;394.945;391.528;400.512;99.864;91.3354;109.842;110.578;102.105;124.455;107.267;100.318;115.923;7.74263;4.8789;10.6943;229.955;106.092;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
27/3/2025 08:40;50:00.2;600;229.533;226.395;232.767;232.458;229.639;234.881;228.931;225.52;231.805;229.483;226.344;232.721;401.186;396.313;406.18;400.351;394.976;404.576;395.165;389.229;400.857;95.9245;88.8257;109.871;109.533;102.903;130.392;108.456;102.668;122.483;7.08948;4.84716;14.7291;230.312;104.9;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
27/3/2025 08:50;00:00.2;600;229.713;227.78;231.062;232.786;230.892;234.125;229.187;227.509;230.494;229.664;227.732;231.011;401.626;398.248;403.946;400.905;397.837;403.192;395.493;392.412;397.941;95.5731;90.2005;107.552;109.879;103.745;126.616;107.74;102.349;120.123;6.59778;4.90314;15.1113;230.566;104.657;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
27/3/2025 09:00;10:00.2;600;228.885;227.696;230.197;232.001;230.557;233.419;227.972;226.399;229.509;228.836;227.646;230.148;400.44;398.113;402.769;399.136;396.581;401.922;393.549;390.91;395.825;95.4424;89.2583;103.115;111.468;105.714;123.854;108.426;100.048;117.663;9.14668;4.78425;15.0174;229.625;105.474;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
27/3/2025 09:10;20:00.2;600;228.683;227.295;230.139;231.593;229.839;233.469;228.209;226.724;229.77;228.634;227.247;230.087;399.613;396.824;402.727;398.975;396.051;401.986;393.891;391.504;396.458;97.5925;91.4023;104.323;108.692;103.357;119.061;107.626;101.722;114.14;6.50803;5.8152;7.84859;229.499;104.824;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
27/3/2025 09:20;30:00.2;600;229.639;227.302;231.19;232.486;230.451;234.037;228.717;226.863;230.246;229.59;227.259;231.141;401.45;397.891;404.132;400.057;396.702;402.716;395.056;391.175;397.726;98.1782;94.5003;103.965;109.419;104.173;115.52;106.824;102.853;117.971;6.93329;5.80553;15.1419;230.285;104.993;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
27/3/2025 09:30;40:00.2;600;228.801;226.789;230.55;232.137;230.199;233.553;228.08;225.929;229.738;228.753;226.734;230.502;400.427;396.824;403.049;399.462;395.982;401.947;393.515;389.479;396.762;96.2005;91.3055;102.945;109.747;105.243;116.866;108.83;102.855;120.929;9.32414;5.80487;15.4545;229.679;105.246;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
27/3/2025 09:40;50:00.2;600;229.271;226.535;230.282;232.702;230.144;233.891;228.437;225.773;229.523;229.223;226.491;230.238;401.44;396.97;403.337;400.198;395.969;402.23;394.176;389.493;395.938;95.1025;91.1342;102.851;109.844;105.664;121.952;106.276;102.762;117.031;6.78444;2.80435;14.6003;230.143;104.004;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
27/3/2025 09:50;00:00.2;600;229.829;228.418;231.053;233.261;232.018;234.395;229.106;227.65;230.369;229.781;228.37;231;402.347;400.05;404.392;401.286;399.046;403.369;395.274;392.644;397.624;95.171;91.3711;102.29;109.865;104.674;117.704;105.954;102.46;113.138;6.45292;3.17105;8.93052;230.738;103.916;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
27/3/2025 10:00;10:00.2;600;230.309;227.595;231.937;233.193;230.372;234.863;229.241;226.274;231.016;230.261;227.544;231.888;402.714;397.995;405.579;401.146;395.979;404.249;395.996;391.115;399.064;97.4392;93.1341;105.035;108.477;102.302;116.723;106.809;98.241;119.913;8.9929;5.734;15.4387;230.92;104.484;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
27/3/2025 10:10;20:00.2;600;230.587;229.36;231.658;233.27;232.206;234.001;229.38;227.8;230.214;230.538;229.31;231.61;403.071;401.283;404.616;401.174;398.639;402.549;396.467;394.028;398.134;97.7088;93.8603;106.376;107.324;102.199;124.629;102.98;98.7772;109.591;6.25102;2.87309;10.643;231.084;102.81;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan
