tiempo;Voltage_L1;Voltage_L2;Voltage_L3;Voltage_N;Current_L1;Current_L2;Current_L3;Current_N
0.0247375;-248.519;319.111;-62.0328;247.558;-73.2755;152.679;-104.26;21.1586
0.02475;-251.173;318.428;-60.2232;250.887;-73.8198;152.541;-104.429;21.9857
0.0247625;-253.864;317.374;-58.4059;254.074;-74.1232;152.5;-104.691;22.6552
0.024775;-256.593;316.27;-57.2671;256.694;-74.1952;152.613;-104.948;22.9583
0.0247875;-259.18;314.926;-55.7695;258.803;-74.0137;152.828;-105.261;22.9055
0.0248;-261.335;313.711;-54.5293;260.997;-73.6383;153.156;-105.696;22.5244
0.0248125;-263.367;313.079;-53.1799;263.863;-73.094;153.54;-106.07;21.9695
0.024825;-265.183;312.557;-52.3765;265.981;-72.4433;153.939;-106.341;21.2715
0.0248375;-266.943;312.327;-51.9553;267.343;-71.6581;154.318;-106.458;20.3185
0.02485;-268.251;311.975;-51.5965;268.488;-70.8385;154.651;-106.449;19.2143
0.0248625;-269.333;311.644;-51.2767;269.774;-70.0251;154.948;-106.341;17.9484
0.024875;-270.349;311.193;-50.6839;271.126;-69.1961;155.255;-106.042;16.589
0.0248875;-271.186;310.671;-50.5591;272.157;-68.439;155.577;-105.542;15.0737
0.0249;-272.014;310.289;-50.0521;272.876;-67.682;155.854;-104.887;13.4406
0.0249125;-271.892;310.229;-49.2019;272.952;-67.0938;156.105;-104.209;11.8757
0.024925;-271.732;310.59;-48.032;272.98;-66.6965;156.274;-103.428;10.5675
0.0249375;-271.572;310.239;-47.252;272.356;-66.4619;156.391;-102.554;9.39019
0.02495;-271.488;310.028;-46.7138;271.911;-66.4181;156.489;-101.656;8.24861
0.0249625;-271.488;309.617;-46.0196;271.703;-66.4901;156.576;-100.6;7.22241
0.024975;-271.111;309.165;-45.4892;271.353;-66.781;156.663;-99.4914;6.18159
0.0249875;-270.857;309.496;-44.3738;271.949;-67.2659;156.668;-98.3225;5.34064
0.025;-270.547;309.657;-43.5392;271.476;-67.8947;156.606;-96.9105;4.77919
0.0250125;-270.293;309.717;-42.5642;270.152;-68.6799;156.432;-95.5873;4.2665
0.025025;-269.662;310.329;-40.7702;269.67;-69.6278;156.1;-94.367;4.12187
0.0250375;-269.267;310.59;-39.101;269.632;-70.7728;155.68;-93.0719;4.41275
0.02505;-269.577;310.4;-37.9544;269.963;-72.0147;155.219;-91.8235;4.75238
0.0250625;-269.615;310.229;-36.5271;269.992;-73.3067;154.707;-90.5845;5.26426
0.025075;-269.643;310.289;-34.7097;269.793;-74.7145;154.123;-89.4296;6.02233
0.0250875;-269.559;310.44;-32.8533;269.471;-76.2255;153.468;-88.3449;6.99978
0.0251;-269.559;310.199;-30.9813;269.538;-77.8178;152.787;-87.3957;8.20636
0.0251125;-270.123;309.938;-29.3745;270.294;-79.4321;152.075;-86.5074;9.56082
0.025125;-270.716;309.085;-27.8847;271.145;-81.0776;151.379;-85.633;10.9543
0.0251375;-271.723;308.282;-26.5588;271.893;-82.673;150.754;-84.7868;12.2665
0.02515;-272.588;307.399;-24.874;272.214;-84.1903;150.186;-84.0433;13.4999
0.0251625;-273.332;306.646;-22.9942;273.538;-85.7107;149.643;-83.4869;14.7885
0.025175;-274.489;306.054;-21.208;275.118;-87.1278;149.121;-82.8978;16.1478
0.0251875;-275.825;304.71;-19.6636;276.385;-88.4104;148.701;-82.4022;17.3114
0.0252;-277.566;303.545;-18.3454;278.059;-89.5429;148.348;-81.9767;18.2864
0.0252125;-279.1;302.351;-16.5982;279.629;-90.497;148.076;-81.6494;19.1151
0.025225;-280.473;301.649;-14.9447;281.407;-91.3198;147.846;-81.3783;19.8635
0.0252375;-282.12;300.525;-13.7357;282.864;-91.9861;147.646;-81.0556;20.4631
0.02525;-283.616;299.25;-12.6983;284.216;-92.5117;147.554;-80.8312;20.7743
0.0252625;-284.877;298.357;-11.3411;285.531;-92.9246;147.498;-80.5787;21.0026
0.025275;-285.997;297.123;-9.81231;286.817;-93.2656;147.534;-80.373;21.0847
0.0252875;-287.333;295.969;-8.60332;288.34;-93.5003;147.646;-80.2094;21.0262
0.0253;-288.707;294.473;-7.40213;289.446;-93.5941;147.846;-80.0598;20.78
0.0253125;-289.902;293.409;-6.14634;291.092;-93.6191;148.117;-79.9522;20.3144
0.025325;-290.908;292.687;-4.64096;292.643;-93.5753;148.409;-79.8026;19.8765
0.0253375;-291.624;291.884;-3.04977;293.163;-93.4877;148.737;-79.7558;19.4223
0.02535;-292.593;291.091;-1.86418;294.279;-93.347;149.07;-79.6997;18.9144
0.0253625;-293.778;289.706;-0.842392;294.941;-93.1124;149.469;-79.6015;18.3132
0.025375;-294.202;288.362;0.265198;295.045;-92.909;149.94;-79.6343;17.4592
0.0253875;-294.456;287.85;1.82518;296.038;-92.7401;150.467;-79.5408;16.7792
0.0254;-294.625;286.485;2.88597;295.452;-92.6212;151.067;-79.4286;16.1292
0.0254125;-294.738;285.461;3.59577;295.187;-92.6306;151.691;-79.4286;15.2289
0.025425;-295.19;285.471;5.13235;296.369;-92.6181;152.244;-79.335;14.5895
0.0254375;-295.274;285.23;6.22434;296.842;-92.6744;152.71;-79.2696;14.0581
0.02545;-296.046;285.662;7.33193;297.93;-92.6775;153.022;-79.1246;13.5706
0.0254625;-296.667;285.772;8.63452;298.828;-92.6056;153.191;-78.9516;13.235
0.025475;-297.504;286.003;9.59391;299.575;-92.5273;153.212;-78.7599;12.9888
0.0254875;-298.238;285.943;10.8809;299.897;-92.3271;153.099;-78.5542;12.7711
0.0255;-298.248;285.913;12.0431;300.162;-92.2239;152.889;-78.3859;12.6264
0.0255125;-298.474;285.762;13.2287;300.304;-92.1645;152.608;-78.1147;12.7166
0.025525;-298.125;284.799;14.0399;299.642;-92.2395;152.331;-77.8622;12.7832
0.0255375;-298.172;284.137;14.8199;299.263;-92.4366;152.085;-77.4929;12.8734
0.02555;-297.777;282.932;15.7949;298.223;-92.762;151.881;-77.1796;12.9547
0.0255625;-297.439;282.661;16.9648;298.251;-93.2563;151.66;-76.8663;13.131
0.025575;-297.523;282.36;18.322;298.573;-93.7505;151.389;-76.4502;13.5299
0.0255875;-297.871;281.718;19.0786;299.103;-94.3074;151.077;-76.0621;13.8493
0.0256;-298.793;281.266;20.2096;300.294;-94.7704;150.693;-75.5665;14.1929
0.0256125;-298.982;280.614;21.5746;300.644;-95.199;150.304;-75.1364;14.57
0.025625;-299.236;280.484;23.1658;301.335;-95.6557;149.827;-74.7436;15.0615
0.0256375;-299.527;279.811;24.64;301.335;-96.125;149.31;-74.3415;15.7132
0.02565;-299.913;278.838;25.5058;301.401;-96.6192;148.85;-73.9488;16.2746
0.0256625;-300.534;277.844;26.5432;301.968;-97.0791;148.435;-73.5514;16.7873
0.025675;-300.826;276.67;27.5415;301.845;-97.5765;148.082;-73.1726;17.2317
0.0256875;-301.052;275.586;28.6491;301.76;-98.1021;147.8;-72.7659;17.5844
0.0257;-301.456;274.282;29.7489;301.959;-98.6308;147.58;-72.3918;17.9021
0.0257125;-301.757;272.977;30.6069;302.801;-99.222;147.431;-71.9991;18.08
0.025725;-302.341;271.964;31.8237;303.945;-99.7883;147.36;-71.5596;18.2571
0.0257375;-303.037;270.739;32.7441;304.588;-100.264;147.365;-71.1575;18.314
0.02575;-303.63;269.896;33.9375;305.42;-100.717;147.344;-70.7086;18.2872
0.0257625;-304.618;268.913;35.2557;305.685;-101.043;147.329;-70.2972;18.2653
0.025775;-305.305;267.739;36.1371;306.584;-101.284;147.355;-69.9558;17.9679
0.0257875;-306.359;266.916;37.5489;308.333;-101.431;147.411;-69.4789;17.7558
0.0258;-307.092;265.551;38.4068;308.012;-101.493;147.534;-69.0909;17.3756
0.0258125;-307.318;264.959;39.9278;308.797;-101.553;147.616;-68.8384;16.8832
0.025825;-307.572;264.638;41.7296;309.563;-101.578;147.667;-68.5392;16.7613
0.0258375;-307.648;263.764;42.5798;308.702;-101.668;147.698;-68.2586;16.559
0.02585;-307.949;263.152;43.7966;308.854;-101.759;147.718;-68.0669;16.3396
0.0258625;-307.845;262.6;44.912;308.995;-101.891;147.723;-67.8518;16.2884
0.025875;-307.968;261.838;45.9806;308.816;-102.088;147.667;-67.5853;16.2502
0.0258875;-308.099;260.985;46.9244;309.052;-102.291;147.651;-67.403;16.1608
0.0259;-308.316;260.583;47.8916;309.903;-102.507;147.564;-67.1225;16.1617
0.0259125;-308.56;259.976;48.977;309.96;-102.721;147.415;-66.8106;16.2127
0.025925;-308.56;259.548;49.8639;310.116;-102.931;147.226;-66.5004;16.2463
0.0259375;-308.776;258.945;50.9227;310.263;-103.137;146.974;-66.101;16.395
0.02595;-308.834;257.929;51.6738;309.707;-103.387;146.731;-65.7619;16.485
0.0259625;-308.834;257.017;52.4793;309.96;-103.654;146.479;-65.3402;16.5311
0.025975;-308.903;255.946;53.3028;310.194;-103.961;146.286;-64.8515;16.6067
0.0259875;-309.001;254.684;53.7281;310.097;-104.342;146.128;-64.3049;16.5317
0.026;-308.952;253.454;54.5516;310.185;-104.724;146.025;-63.689;16.3776
0.0260125;-308.844;252.582;55.4747;310.048;-105.184;145.944;-63.0621;16.2559
0.026025;-308.658;251.645;56.5426;309.697;-105.719;145.854;-62.386;16.1594
0.0260375;-308.619;250.852;57.6285;309.375;-106.258;145.786;-61.7278;16.1228
0.02605;-308.452;249.963;58.6964;309.268;-106.902;145.692;-61.0762;16.103
0.0260625;-308.384;249.233;59.8729;309.365;-107.564;145.579;-60.3555;16.2181
0.026075;-308.58;248.083;60.5788;308.956;-108.217;145.498;-59.6527;16.2523
0.0260875;-308.834;246.544;61.1036;308.878;-108.892;145.467;-58.9052;16.0874
0.0261;-309.001;245.227;61.8548;308.956;-109.558;145.525;-58.102;15.85
0.0261125;-308.717;244.227;63.0222;309.59;-110.298;145.62;-57.2943;15.6239
0.026125;-308.776;243.449;63.9181;310.194;-111.03;145.696;-56.3928;15.4674
0.0261375;-308.923;242.323;64.633;309.785;-111.815;145.75;-55.5316;15.1592
0.02615;-309.168;241.68;65.5923;309.921;-112.582;145.804;-54.5565;14.9332
0.0261625;-309.314;240.879;66.8954;309.619;-113.296;145.818;-53.6618;14.7161
0.026175;-309.226;240.419;68.4429;309.931;-114.067;145.75;-52.8942;14.571
0.0261875;-309.638;239.57;69.7099;309.843;-114.751;145.719;-51.9928;14.6292
0.0262;-310.01;237.999;70.5244;309.151;-115.422;145.696;-51.2922;14.4019
0.0262125;-310.098;237.261;72.0266;310.458;-116.088;145.665;-50.625;14.2316
0.026225;-310.147;236.491;73.6737;311.14;-116.706;145.656;-49.8909;14.3066
0.0262375;-310.48;235.452;74.4339;310.887;-117.341;145.629;-49.1836;14.2196
0.02625;-310.843;234.484;75.6646;310.896;-117.907;145.593;-48.541;14.0991
0.0262625;-310.872;233.754;76.823;310.76;-118.455;145.525;-47.9163;14.1045
0.026275;-310.96;232.77;78.0356;310.682;-119.029;145.458;-47.2938;14.0548
0.0262875;-310.921;231.937;79.2212;311.257;-119.59;145.354;-46.7404;14.029
0.0263;-311.136;231.231;80.3976;311.989;-120.124;145.233;-46.129;14.1681
0.0263125;-311.558;230.144;81.3207;311.872;-120.628;145.107;-45.5288;14.2041
0.026325;-311.822;229.105;82.2257;311.901;-121.089;144.968;-44.9353;14.0931
0.0263375;-312.165;228.176;83.8275;312.203;-121.474;144.846;-44.3663;14.0709
0.02635;-312.292;226.978;84.9044;312.145;-121.869;144.729;-43.8331;14.0212
0.0263625;-312.469;225.939;86.298;312.515;-122.254;144.635;-43.3266;13.9414
0.026375;-312.42;225.13;87.6736;312.437;-122.601;144.527;-42.858;14.0116
0.0263875;-312.302;224.027;88.7686;311.94;-123.008;144.414;-42.4475;14.0733
0.0264;-312.439;223.091;89.8003;312.135;-123.416;144.293;-42.0101;14.1297
0.0264125;-312.429;221.988;90.7143;312.203;-123.819;144.198;-41.555;14.1783
0.026425;-312.635;221.163;91.7097;312.427;-124.227;144.063;-41.0775;14.2118
0.0264375;-312.714;220.107;92.5604;312.301;-124.617;143.919;-40.542;14.2256
0.02645;-312.655;219.203;93.6735;312.291;-125.024;143.775;-40.06;14.1981
0.0264625;-312.694;218.544;94.9133;312.798;-125.423;143.573;-39.5446;14.3
0.026475;-312.851;217.418;95.6826;312.749;-125.848;143.402;-38.9645;14.3743
0.0264875;-313.301;216.196;96.4427;312.291;-126.225;143.235;-38.3442;14.2874
0.0265;-313.37;214.934;97.4925;312.154;-126.562;143.06;-37.8399;14.1201
0.0265125;-313.438;214.149;98.6509;313.432;-126.913;142.889;-37.2955;14.0344
0.026525;-313.673;213.268;99.7459;313.861;-127.224;142.736;-36.6216;13.9738
0.0265375;-313.752;212.427;100.226;313.159;-127.57;142.52;-35.9523;13.7987
0.02655;-313.997;211.642;101.131;313.032;-127.851;142.246;-35.2606;13.6434
0.0265625;-313.85;210.848;102.09;313.081;-128.158;141.944;-34.5488;13.5019
0.026575;-313.967;209.825;103.031;313.744;-128.504;141.647;-33.7478;13.3574
0.0265875;-314.555;208.349;103.71;313.529;-128.754;141.409;-32.9222;13.105
0.0266;-314.771;207.088;104.515;313.266;-128.99;141.161;-32.1681;12.6331
0.0266125;-314.81;206.572;106.361;314.417;-129.205;140.896;-31.4362;12.3183
0.026625;-315.045;206.294;107.755;315.1;-129.381;140.536;-30.6843;12.1876
0.0266375;-315.417;205.786;109.239;315.031;-129.499;140.055;-30.0461;12.0581
0.02665;-315.789;205.763;110.732;315.139;-129.53;139.443;-29.4482;12.1318
0.0266625;-316.279;205.477;112.171;315.226;-129.468;138.71;-28.8993;12.3243
0.026675;-316.553;204.493;113.384;315.236;-129.385;137.936;-28.4485;12.4532
0.0266875;-316.632;203.351;114.37;315.772;-129.271;137.166;-27.9354;12.5689
0.0267;-316.524;201.875;115.628;316.075;-129.192;136.487;-27.4177;12.744
0.0267125;-316.367;200.193;116.361;315.373;-129.188;135.898;-26.8599;12.8202
0.026725;-315.799;198.392;117.574;314.232;-129.249;135.452;-26.2998;12.789
0.0267375;-315.055;196.702;119.067;313.432;-129.486;135.124;-25.8313;12.8969
0.02675;-314.702;194.861;120.099;312.71;-129.823;134.886;-25.3873;12.9551
0.0267625;-314.584;193.235;121.284;312.847;-130.218;134.755;-24.9656;12.8855
0.026775;-315.104;192.251;122.47;314.095;-130.52;134.647;-24.5305;12.8441
0.0267875;-315.623;191.386;123.719;314.973;-130.757;134.494;-24.111;12.7986
0.0268;-316.426;191.005;125.212;315.909;-130.857;134.251;-23.7696;12.7692
0.0268125;-317.102;190.656;126.587;316.562;-130.787;133.923;-23.455;12.7578
0.026825;-317.484;190.299;127.954;316.728;-130.682;133.432;-23.1337;12.8286
0.0268375;-317.611;189.767;129.293;316.26;-130.498;132.852;-22.8548;13.0138
0.02685;-317.317;188.657;130.37;315.431;-130.406;132.299;-22.625;13.2177
0.0268625;-317.406;187.578;131.338;315.441;-130.314;131.718;-22.3684;13.406
0.026875;-317.366;186.165;132.053;315.675;-130.222;131.178;-21.998;13.5559
0.0268875;-317.602;184.571;132.75;315.529;-130.161;130.724;-21.5785;13.5379
0.0269;-317.817;183.396;133.8;315.724;-130.034;130.27;-21.2416;13.388
0.0269125;-317.954;182.952;135.465;317.069;-129.906;129.734;-20.9337;13.382
0.026925;-318.591;182.952;136.922;318.357;-129.67;129.082;-20.6101;13.5157
0.0269375;-319.169;182.793;137.963;318.562;-129.288;128.29;-20.2643;13.6572
0.02695;-319.482;182.857;139.293;318.406;-128.855;127.26;-19.9876;13.9426
0.0269625;-319.61;182.785;140.289;318.308;-128.394;126.081;-19.6931;14.3773
0.026975;-319.962;181.992;141.23;318.132;-127.877;124.844;-19.3361;14.7671
0.0269875;-320.236;180.834;141.791;318.113;-127.308;123.557;-18.9545;15.0441
0.027;-320.139;179.501;142.678;318.425;-126.751;122.311;-18.4971;15.269
0.0270125;-319.825;178.287;143.845;318.757;-126.264;121.114;-18.0152;15.5106
0.027025;-319.512;177.192;144.623;318.289;-125.861;119.949;-17.4663;15.7582
0.0270375;-319.365;176.327;146.108;317.84;-125.445;118.73;-16.962;16.052
0.02705;-319.257;175.597;147.411;318.035;-125.05;117.452;-16.5225;16.4826
0.0270625;-319.551;174.534;148.497;317.781;-124.647;116.179;-16.0561;16.9101
0.027075;-319.903;173.55;149.384;317.655;-124.161;114.848;-15.5653;17.2213
0.0270875;-320.295;172.749;150.279;318.367;-123.635;113.475;-15.0722;17.5229
0.0271;-320.707;171.94;151.347;319.205;-123.004;112.049;-14.5389;17.8161
0.0271125;-320.873;170.924;152.18;319.547;-122.364;110.61;-13.9052;18.0385
0.027125;-320.971;169.758;153.338;319.469;-121.72;109.17;-13.305;18.237
0.0271375;-320.716;168.552;154.406;319.117;-121.097;107.721;-12.7182;18.4822
0.02715;-320.403;166.552;155.356;318.805;-120.567;106.421;-12.0644;18.6465
0.0271625;-319.943;163.41;155.999;318.688;-120.129;105.386;-11.3437;18.529
0.027175;-319.326;160.173;156.84;318.952;-119.835;104.671;-10.5962;18.1926
0.0271875;-318.699;157.499;158.153;318.786;-119.69;104.253;-9.80638;17.7729
0.0272;-318.013;154.984;159.121;317.401;-119.708;104.082;-9.02767;17.2482
0.0272125;-317.406;152.707;160.343;315.665;-119.835;104.077;-8.37168;16.6235
0.027225;-316.602;150.93;161.926;314.778;-120.085;104.127;-7.75362;16.0778
0.0272375;-316.259;148.923;163.347;315.139;-120.44;104.352;-7.11102;15.6035
0.02725;-316.181;146.035;164.053;314.866;-120.843;104.865;-6.39925;14.8804
0.0272625;-315.682;142.766;164.524;313.676;-121.321;105.643;-5.64062;13.8449
0.027275;-314.79;139.822;165.809;312.857;-121.956;106.7;-4.94224;12.6805
0.0272875;-313.576;137.442;167.121;311.959;-122.846;107.987;-4.27732;11.5184
0.0273;-312.841;135.514;168.497;311.316;-123.876;109.431;-3.6258;10.3612
0.0273125;-312.41;134.054;169.827;310.965;-124.967;110.92;-2.97427;9.2699
0.027325;-312.116;132.951;171.311;310.516;-126.094;112.382;-2.39637;8.32612
0.0273375;-311.812;132.214;173.076;310.233;-127.255;113.808;-1.90996;7.50226
0.02735;-311.646;131.476;174.515;310.38;-128.438;115.162;-1.41685;6.81571
0.0273625;-312.008;130.793;175.736;310.155;-129.534;116.418;-0.959441;6.18613
0.027375;-311.812;130.508;176.94;309.599;-130.638;117.515;-0.524346;5.6279
0.0273875;-311.303;130.627;178.768;309.512;-131.756;118.433;-0.149494;5.39825
0.0274;-310.774;130.722;180.162;309.287;-132.93;119.171;0.209738;5.45941
0.0274125;-310.656;130.468;181.184;309.005;-134.14;119.747;0.631446;5.63869
0.027425;-310.931;130.151;182.107;309.024;-135.258;120.143;1.00853;5.85215
0.0274375;-310.774;130.222;183.347;309.98;-136.397;120.345;1.43916;6.22211
0.02745;-310.843;130.635;184.822;310.155;-137.467;120.35;1.90326;6.86728
0.0274625;-311.146;130.944;185.483;309.365;-138.444;120.066;2.39637;7.53764
0.027475;-311.558;131.444;186.686;309.473;-139.307;119.513;2.89171;8.3639
0.0274875;-311.607;131.944;188.053;309.98;-140.092;118.699;3.3335;9.43539
0.0275;-311.842;132.102;189.293;311.023;-140.859;117.65;3.87123;10.6526
0.0275125;-312.518;131.634;189.917;311.179;-141.45;116.481;4.4759;11.8836
0.027525;-312.909;131.008;190.379;310.994;-141.976;115.189;5.1252;12.9527
0.0275375;-313.242;130.603;191.655;311.521;-142.428;113.772;5.79458;14.0739
0.02755;-313.282;129.817;192.424;311.842;-142.822;112.297;6.53982;15.1994
0.0275625;-313.85;128.818;193.166;312.457;-143.164;110.763;7.36539;16.2193
0.027575;-314.438;127.39;193.573;312.662;-143.361;109.237;8.21549;17.0498
0.0275875;-314.673;126.017;194.668;313.734;-143.558;107.739;9.108;17.7393
0.0276;-315.329;124.763;196.116;314.69;-143.607;106.255;10.0184;18.4613
0.0276125;-315.662;122.962;196.261;314.085;-143.567;104.855;11.0046;18.8672
0.027625;-316.064;121.415;197.365;314.758;-143.519;103.474;11.964;19.1112
0.0276375;-316.201;120.027;198.949;315.392;-143.379;102.138;12.8788;19.4404
0.02765;-316.181;118.281;200.017;315.324;-143.265;100.905;13.8628;19.6257
0.0276625;-316.465;116.203;201.094;315.246;-143.107;99.7808;14.8044;19.6473
0.027675;-316.495;114.164;202.171;315.09;-142.919;98.7505;15.6746;19.5735
0.0276875;-316.455;112.164;203.564;315.217;-142.752;97.8642;16.5381;19.4308
0.0277;-316.446;110.292;204.822;315.343;-142.585;97.0994;17.3904;19.1598
0.0277125;-316.485;108.522;206.207;315.577;-142.397;96.3841;18.187;18.8594
0.027725;-316.475;106.745;207.7;315.451;-142.191;95.7723;18.9099;18.5626
0.0277375;-316.485;105.111;209.103;315.733;-141.959;95.2099;19.5949;18.1806
0.02775;-316.289;103.46;210.722;315.87;-141.726;94.733;20.2487;17.8419
0.0277625;-316.191;101.961;212.062;315.041;-141.52;94.2921;20.8199;17.5271
0.027775;-316.122;100.453;213.428;314.524;-141.306;93.8692;21.3108;17.1607
0.0277875;-315.917;98.9698;215.03;314.807;-141.082;93.4958;21.7615;16.8651
0.0278;-315.75;97.4861;216.451;315.168;-140.863;93.1539;22.1742;16.5827
0.0278125;-315.662;96.0579;217.863;314.905;-140.661;92.8615;22.5491;16.3195
0.027825;-315.495;94.9392;219.383;314.271;-140.407;92.5331;22.8079;16.1192
0.0278375;-314.947;94.0982;221.256;314.193;-140.214;92.1597;22.9887;16.1018
0.02785;-314.869;93.1461;222.578;314.085;-140.022;91.7233;23.1783;16.2133
0.0278625;-314.966;91.9481;223.446;313.334;-139.759;91.2554;23.3479;16.2139
0.027875;-314.869;91.0912;224.623;313.169;-139.5;90.7425;23.4929;16.2787
0.0278875;-314.526;90.3057;225.826;313.588;-139.224;90.1262;23.6469;16.449
0.0279;-314.379;89.2981;226.985;314.066;-138.965;89.4873;23.8611;16.6594
0.0279125;-314.633;88.1556;227.7;313.998;-138.654;88.7945;24.1065;16.8195
0.027925;-314.624;87.0924;228.641;313.764;-138.269;88.0522;24.3475;16.8999
0.0279375;-314.379;86.4101;230.053;313.666;-137.909;87.2874;24.5795;17.1223
0.02795;-313.948;85.5215;231.03;313.12;-137.572;86.3966;24.8205;17.391
0.0279625;-313.879;84.3234;231.926;313.198;-137.199;85.4698;25.1441;17.6458
0.027975;-314.222;82.8874;232.351;312.983;-136.774;84.5745;25.5189;17.8161
0.0279875;-313.889;81.491;232.93;312.905;-136.366;83.6703;25.9339;17.7645
0.028;-313.713;80.7214;234.722;314.046;-135.937;82.748;26.3556;17.921
0.0280125;-313.664;79.4281;235.166;313.13;-135.464;81.7807;26.8309;18.0685
0.028025;-313.282;78.111;235.682;312.291;-135.06;80.8;27.3798;17.9648
0.0280375;-313.125;77.1986;237.473;312.671;-134.613;79.7967;27.8416;18.1237
0.02805;-312.616;75.588;238.035;312.174;-134.223;78.8025;28.3638;18.2532
0.0280625;-312.567;73.9615;238.804;312.086;-133.864;77.8802;28.9595;18.1914
0.028075;-312.41;72.1922;239.528;311.608;-133.43;77.0119;29.553;18.0811
0.0280875;-312.116;70.4388;240.197;311.267;-133.097;76.2021;30.2179;17.8395
0.0281;-311.881;68.9472;241.356;311.101;-132.729;75.4598;30.8784;17.554
0.0281125;-311.274;67.3524;242.46;310.965;-132.374;74.7535;31.5433;17.2608
0.028125;-311.087;65.964;243.772;311.052;-132.111;74.0786;32.1837;17.0474
0.0281375;-310.529;64.5358;244.822;310.321;-131.839;73.4218;32.7906;16.8399
0.02815;-310.069;63.1474;246.107;309.911;-131.624;72.7875;33.3707;16.6696
0.0281625;-309.804;61.6002;246.939;309.229;-131.397;72.1846;33.9687;16.4957
0.028175;-309.314;59.8865;247.763;308.527;-131.191;71.6177;34.5734;16.2229
0.0281875;-308.942;58.3869;248.957;308.653;-131.059;71.1139;35.1379;15.9801
0.0282;-308.335;56.6732;249.89;308.361;-130.95;70.6595;35.7537;15.7288
0.0282125;-308.021;54.9594;251.057;307.707;-130.853;70.2996;36.3383;15.4416
0.028225;-307.248;53.5392;252.233;306.762;-130.814;69.9667;36.8559;15.1952
0.0282375;-306.425;52.1745;253.709;306.323;-130.879;69.6427;37.3446;15.0645
0.02825;-306.013;50.8416;254.795;305.786;-130.958;69.3593;37.802;15.0141
0.0282625;-305.494;49.1913;255.211;304.509;-131.042;69.0939;38.2906;14.869
0.028275;-305.024;47.8108;255.971;304.031;-131.16;68.8689;38.7748;14.6753
0.0282875;-303.937;46.5889;256.713;303.641;-131.405;68.635;39.3527;14.5668
0.0283;-303.251;45.1846;257.654;303.387;-131.721;68.4325;39.9685;14.4715
0.0283125;-302.644;43.9628;258.297;302.666;-132.054;68.2301;40.6022;14.3965
0.028325;-301.948;42.8599;259.636;301.476;-132.466;67.9826;41.1756;14.4091
0.0283375;-301.311;42.1538;261.238;300.91;-132.852;67.6902;41.6174;14.64
0.02835;-300.841;40.8843;262.17;300.501;-133.272;67.3618;42.086;14.9128
0.0283625;-301.106;39.4641;263.229;301.349;-133.601;67.0604;42.4497;15.0879
0.028375;-301.027;38.1233;263.681;301.261;-133.842;66.7589;42.9049;15.269
0.0283875;-300.978;36.8856;264.541;300.549;-134.004;66.435;43.34;15.248
0.0284;-300.214;36.2588;265.772;301.164;-134.184;66.0616;43.7081;15.3913
0.0284125;-300.018;35.0369;266.432;300.462;-134.372;65.6522;44.1455;15.6575
0.028425;-300.067;33.6326;266.251;299.799;-134.438;65.1978;44.6229;15.5742
0.0284375;-299.685;32.4187;266.867;300.023;-134.513;64.7749;45.2276;15.5034
0.02845;-299.401;31.292;267.537;299.009;-134.526;64.343;45.8077;15.4219
0.0284625;-298.5;30.0622;268.089;298.336;-134.605;63.8752;46.4414;15.2522
0.028475;-298.353;28.7452;269.238;298.531;-134.648;63.4388;46.9903;15.1736
0.0284875;-297.824;27.2139;269.681;298.102;-134.657;63.0069;47.5727;15.0567
0.0285;-297.491;25.9683;270.749;297.76;-134.67;62.5975;48.1684;14.8804
0.0285125;-296.982;24.8972;271.708;297.341;-134.6;62.1656;48.6102;14.7749
0.028525;-296.443;23.6039;272.496;297.058;-134.561;61.7157;49.1167;14.7083
0.0285375;-296.453;22.3662;273.174;296.951;-134.46;61.2478;49.621;14.5554
0.02855;-295.855;20.9857;273.546;296.454;-134.35;60.8069;50.1632;14.3522
0.0285625;-295.424;19.9304;274.26;295.517;-134.175;60.3345;50.7076;14.1711
0.028575;-294.504;18.653;274.595;294.601;-134.044;59.8307;51.2475;13.9282
0.0285875;-293.867;17.3677;275.256;294.786;-133.982;59.3673;51.8567;13.704
0.0286;-293.446;15.8523;275.708;294.542;-133.846;58.9039;52.5082;13.4713
0.0286125;-292.956;14.2496;276.197;293.782;-133.741;58.49;53.1843;13.1008
0.028625;-292.574;12.8532;277.039;293.04;-133.588;58.1121;53.7934;12.6978
0.0286375;-291.692;11.3775;277.935;292.27;-133.448;57.7342;54.3802;12.3213
0.02865;-291.222;10.1318;279.084;291.851;-133.299;57.3878;54.9135;12.0197
0.0286625;-290.468;8.63228;279.446;290.7;-133.141;57.0818;55.4267;11.6701
0.028675;-289.665;7.44217;280.197;289.822;-133.014;56.7714;55.9109;11.3457
0.0286875;-288.607;6.41074;280.975;289.081;-132.909;56.3935;56.3817;11.1485
0.0287;-287.529;5.13335;281.591;288.515;-132.913;56.0651;56.8837;10.9812
0.0287125;-286.922;4.06225;282.079;287.94;-132.909;55.6917;57.3768;10.8643
0.028725;-286.109;2.73726;282.45;286.819;-132.922;55.2823;57.9101;10.7102
0.0287375;-285.423;1.7693;283.084;286.116;-132.922;54.8999;58.4478;10.5992
0.02875;-284.453;0.706133;283.6;284.936;-132.948;54.432;58.9967;10.5459
0.0287625;-283.552;-0.412572;284.405;284.42;-133.027;53.9596;59.5144;10.5153
